,Reporting Year___x,NTA__,boro___x,NO_count,unit_value_max_max_x,unit_value_min_min_x,unit_value_total_sum_x,unit_value_mean_x,YES_count,unit_value_max_max_y,unit_value_min_min_y,unit_value_total_sum_y,unit_value_mean_y,count_all,vacant_ratio
444,2019 and 2020,MN32,1,565,413.1268587837145,51.84085510688836,92516.9527245893,163.74681898157397,59,409.35714285714283,71.20964270340077,11163.032423975164,189.20393938940956,624,0.09455128205128205
445,2019 and 2020,MN32,1,565,413.1268587837145,51.84085510688836,92516.9527245893,163.74681898157397,84,409.35714285714283,55.225352112676056,14163.812771925051,168.61681871339346,649,0.12942989214175654
446,2020 and 2021,MN32,1,547,413.1268587837145,51.84085510688836,90421.74585121934,165.30483702233883,59,409.35714285714283,71.20964270340077,11163.032423975164,189.20393938940956,606,0.09735973597359736
447,2020 and 2021,MN32,1,547,413.1268587837145,51.84085510688836,90421.74585121934,165.30483702233883,84,409.35714285714283,55.225352112676056,14163.812771925051,168.61681871339346,631,0.13312202852614896
448,2019 and 2020,MN33,1,417,279.4281376518219,17.994648431693175,35274.781962783614,84.59180326806622,30,391.5,32.64230769230769,2599.4420308615195,86.64806769538399,447,0.06711409395973154
449,2019 and 2020,MN33,1,417,279.4281376518219,17.994648431693175,35274.781962783614,84.59180326806622,45,391.5,12.480435735303324,3906.0874843385577,86.8019440964124,462,0.09740259740259741
450,2020 and 2021,MN33,1,380,391.5,23.897872340425533,32900.44689718998,86.58012341365783,30,391.5,32.64230769230769,2599.4420308615195,86.64806769538399,410,0.07317073170731707
451,2020 and 2021,MN33,1,380,391.5,23.897872340425533,32900.44689718998,86.58012341365783,45,391.5,12.480435735303324,3906.0874843385577,86.8019440964124,425,0.10588235294117647
452,2019 and 2020,MN34,1,496,527.0511296076099,20.930883603259854,39355.63888847094,79.34604614611077,72,157.87127190734856,21.078857142857142,4440.468852851449,61.67317851182568,568,0.1267605633802817
453,2019 and 2020,MN34,1,496,527.0511296076099,20.930883603259854,39355.63888847094,79.34604614611077,74,161.68874026488317,21.078857142857142,5292.898538326917,71.52565592333671,570,0.12982456140350876
454,2020 and 2021,MN34,1,498,527.0511296076099,20.930883603259854,38685.07243436103,77.68086834209042,72,157.87127190734856,21.078857142857142,4440.468852851449,61.67317851182568,570,0.12631578947368421
455,2020 and 2021,MN34,1,498,527.0511296076099,20.930883603259854,38685.07243436103,77.68086834209042,74,161.68874026488317,21.078857142857142,5292.898538326917,71.52565592333671,572,0.12937062937062938
456,2019 and 2020,MN35,1,630,564.75,14.470288624787775,50537.04378769715,80.21752982174151,68,316.1893299272942,14.470288624787775,5755.288602576793,84.63659709671754,698,0.09742120343839542
457,2019 and 2020,MN35,1,630,564.75,14.470288624787775,50537.04378769715,80.21752982174151,64,316.1893299272942,4.317878071347795,5661.157740557662,88.45558969621347,694,0.09221902017291066
458,2020 and 2021,MN35,1,643,564.75,14.470288624787775,52944.51961832954,82.33984388542697,68,316.1893299272942,14.470288624787775,5755.288602576793,84.63659709671754,711,0.09563994374120956
459,2020 and 2021,MN35,1,643,564.75,14.470288624787775,52944.51961832954,82.33984388542697,64,316.1893299272942,4.317878071347795,5661.157740557662,88.45558969621347,707,0.09052333804809053
460,2019 and 2020,MN36,1,777,360.75855230540407,14.399056254626203,43892.587463537304,56.48981655538906,87,123.41471147748891,14.399056254626203,4819.558879008253,55.397228494347736,864,0.10069444444444445
461,2019 and 2020,MN36,1,777,360.75855230540407,14.399056254626203,43892.587463537304,56.48981655538906,87,207.11002444987776,14.399056254626203,4578.750586941699,52.629317091283895,864,0.10069444444444445
462,2020 and 2021,MN36,1,770,250.37967692944912,14.399056254626203,44468.66877206011,57.75151788579235,87,123.41471147748891,14.399056254626203,4819.558879008253,55.397228494347736,857,0.10151691948658109
463,2020 and 2021,MN36,1,770,250.37967692944912,14.399056254626203,44468.66877206011,57.75151788579235,87,207.11002444987776,14.399056254626203,4578.750586941699,52.629317091283895,857,0.10151691948658109
464,2019 and 2020,MN40,1,928,583.9342523860021,68.13988297727582,211819.07832657392,228.25331716225637,154,533.441235059761,88.30695350500083,37942.33406304971,246.37879261720593,1082,0.1423290203327172
465,2019 and 2020,MN40,1,928,583.9342523860021,68.13988297727582,211819.07832657392,228.25331716225637,194,533.441235059761,78.03311618306965,47174.07257386854,243.16532254571413,1122,0.17290552584670232
466,2020 and 2021,MN40,1,913,583.9342523860021,68.13988297727582,211524.13038560073,231.68031805651776,154,533.441235059761,88.30695350500083,37942.33406304971,246.37879261720593,1067,0.14432989690721648
467,2020 and 2021,MN40,1,913,583.9342523860021,68.13988297727582,211524.13038560073,231.68031805651776,194,533.441235059761,78.03311618306965,47174.07257386854,243.16532254571413,1107,0.17524841915085818
468,2019 and 2020,MN50,1,19,78.74049895685346,62.481258998163135,1463.5510002628353,77.02900001383344,5,78.74049895685346,62.481258998163135,377.44325482557696,75.4886509651154,24,0.20833333333333334
469,2019 and 2020,MN50,1,19,78.74049895685346,62.481258998163135,1463.5510002628353,77.02900001383344,6,78.74049895685346,62.481258998163135,456.1837537824304,76.03062563040507,25,0.24
470,2020 and 2021,MN50,1,18,78.74049895685346,62.481258998163135,1384.8105013059817,76.9339167392212,5,78.74049895685346,62.481258998163135,377.44325482557696,75.4886509651154,23,0.21739130434782608
471,2020 and 2021,MN50,1,18,78.74049895685346,62.481258998163135,1384.8105013059817,76.9339167392212,6,78.74049895685346,62.481258998163135,456.1837537824304,76.03062563040507,24,0.25
472,2019 and 2020,QN01,4,54,180.09297520661158,18.51,3084.6846971528585,57.123790688015895,8,83.4375,17.79,362.57006451233593,45.32125806404199,62,0.12903225806451613
473,2019 and 2020,QN01,4,54,180.09297520661158,18.51,3084.6846971528585,57.123790688015895,6,83.4375,20.096391934913335,328.61881256983395,54.76980209497233,60,0.1
474,2020 and 2021,QN01,4,55,180.09297520661158,20.147420147420146,3168.0185411623015,57.60033711204185,8,83.4375,17.79,362.57006451233593,45.32125806404199,63,0.12698412698412698
475,2020 and 2021,QN01,4,55,180.09297520661158,20.147420147420146,3168.0185411623015,57.60033711204185,6,83.4375,20.096391934913335,328.61881256983395,54.76980209497233,61,0.09836065573770492
476,2019 and 2020,QN02,4,55,477.06666666666666,33.10096153846154,5207.341698913353,94.67893998024279,2,103.62595419847328,33.10096153846154,136.7269157369348,68.3634578684674,57,0.03508771929824561
477,2019 and 2020,QN02,4,55,477.06666666666666,33.10096153846154,5207.341698913353,94.67893998024279,5,59.38546385660823,33.10096153846154,270.64281696489445,54.12856339297889,60,0.08333333333333333
478,2020 and 2021,QN02,4,49,425.715859030837,33.10096153846154,4242.4980895465305,86.5815936642149,2,103.62595419847328,33.10096153846154,136.7269157369348,68.3634578684674,51,0.0392156862745098
479,2020 and 2021,QN02,4,49,425.715859030837,33.10096153846154,4242.4980895465305,86.5815936642149,5,59.38546385660823,33.10096153846154,270.64281696489445,54.12856339297889,54,0.09259259259259259
480,2019 and 2020,QN03,4,150,225.0,27.261627906976745,8227.069795184096,54.84713196789397,38,213.42857142857142,39.42374350086655,1961.054334105508,51.606693002776524,188,0.20212765957446807
481,2019 and 2020,QN03,4,150,225.0,27.261627906976745,8227.069795184096,54.84713196789397,18,213.42857142857142,20.23404255319149,1019.1316090351017,56.61842272417232,168,0.10714285714285714
482,2020 and 2021,QN03,4,109,225.0,31.82451923076923,6394.028351850328,58.660810567434204,38,213.42857142857142,39.42374350086655,1961.054334105508,51.606693002776524,147,0.2585034013605442
483,2020 and 2021,QN03,4,109,225.0,31.82451923076923,6394.028351850328,58.660810567434204,18,213.42857142857142,20.23404255319149,1019.1316090351017,56.61842272417232,127,0.14173228346456693
484,2019 and 2020,QN05,4,64,259.434270765206,38.00769230769231,5970.071479069586,93.28236686046228,7,84.24242424242425,17.936842105263157,440.92993234835336,62.98999033547905,71,0.09859154929577464
485,2019 and 2020,QN05,4,64,259.434270765206,38.00769230769231,5970.071479069586,93.28236686046228,12,102.74961986822099,18.979591836734695,796.8084920506299,66.40070767088582,76,0.15789473684210525
486,2020 and 2021,QN05,4,66,259.434270765206,38.00769230769231,5826.019885135898,88.27302856266512,7,84.24242424242425,17.936842105263157,440.92993234835336,62.98999033547905,73,0.0958904109589041
487,2020 and 2021,QN05,4,66,259.434270765206,38.00769230769231,5826.019885135898,88.27302856266512,12,102.74961986822099,18.979591836734695,796.8084920506299,66.40070767088582,78,0.15384615384615385
488,2019 and 2020,QN06,4,210,340.5882352941176,30.026315789473685,18188.52631381176,86.61203006577028,25,203.3181818181818,40.129411764705885,2369.941178582846,94.79764714331384,235,0.10638297872340426
489,2019 and 2020,QN06,4,210,340.5882352941176,30.026315789473685,18188.52631381176,86.61203006577028,11,203.3181818181818,82.34291281052118,1370.6562416806746,124.60511288006133,221,0.049773755656108594
490,2020 and 2021,QN06,4,214,340.5882352941176,16.854166666666668,18159.859294714224,84.85915558277675,25,203.3181818181818,40.129411764705885,2369.941178582846,94.79764714331384,239,0.10460251046025104
491,2020 and 2021,QN06,4,214,340.5882352941176,16.854166666666668,18159.859294714224,84.85915558277675,11,203.3181818181818,82.34291281052118,1370.6562416806746,124.60511288006133,225,0.04888888888888889
492,2019 and 2020,QN07,4,57,220.37142857142857,18.75,3919.939278292816,68.77086453145292,7,75.92113768584356,16.0,393.1066374870282,56.158091069575455,64,0.109375
493,2019 and 2020,QN07,4,57,220.37142857142857,18.75,3919.939278292816,68.77086453145292,3,70.81911262798634,15.128571428571428,101.45503699773424,33.818345665911416,60,0.05
494,2020 and 2021,QN07,4,57,220.37142857142857,38.0859375,4010.3633063854636,70.35725098921866,7,75.92113768584356,16.0,393.1066374870282,56.158091069575455,64,0.109375
495,2020 and 2021,QN07,4,57,220.37142857142857,38.0859375,4010.3633063854636,70.35725098921866,3,70.81911262798634,15.128571428571428,101.45503699773424,33.818345665911416,60,0.05
496,2019 and 2020,QN08,4,176,240.625,17.366666666666667,13649.57167387961,77.55438451067961,27,115.30690843230528,15.444444444444445,1916.0589954769664,70.96514798062839,203,0.1330049261083744
497,2019 and 2020,QN08,4,176,240.625,17.366666666666667,13649.57167387961,77.55438451067961,11,115.30690843230528,17.4,850.22885724069,77.29353247642636,187,0.058823529411764705
498,2020 and 2021,QN08,4,214,240.625,15.621428571428572,15612.206672861661,72.95423678907318,27,115.30690843230528,15.444444444444445,1916.0589954769664,70.96514798062839,241,0.11203319502074689
499,2020 and 2021,QN08,4,214,240.625,15.621428571428572,15612.206672861661,72.95423678907318,11,115.30690843230528,17.4,850.22885724069,77.29353247642636,225,0.04888888888888889
500,2019 and 2020,QN10,4,104,223.20245518316446,26.896008403361346,6799.57202461327,65.38050023666605,11,91.10263105041173,15.330396475770925,585.7658965530302,53.25144514118456,115,0.09565217391304348
501,2019 and 2020,QN10,4,104,223.20245518316446,26.896008403361346,6799.57202461327,65.38050023666605,7,57.556179775280896,15.330396475770925,307.20171582328055,43.88595940332579,111,0.06306306306306306
502,2020 and 2021,QN10,4,110,223.20245518316446,17.307692307692307,7071.807825401888,64.28916204910807,11,91.10263105041173,15.330396475770925,585.7658965530302,53.25144514118456,121,0.09090909090909091
503,2020 and 2021,QN10,4,110,223.20245518316446,17.307692307692307,7071.807825401888,64.28916204910807,7,57.556179775280896,15.330396475770925,307.20171582328055,43.88595940332579,117,0.05982905982905983
504,2019 and 2020,QN12,4,76,176.64569215876088,20.299266512501806,4821.4689023307155,63.44038029382521,6,78.91071428571429,26.006493506493506,356.8657171039205,59.47761951732008,82,0.07317073170731707
505,2019 and 2020,QN12,4,76,176.64569215876088,20.299266512501806,4821.4689023307155,63.44038029382521,8,69.375,28.25615741829297,450.5185160808832,56.3148145101104,84,0.09523809523809523
506,2020 and 2021,QN12,4,79,597.0,20.299266512501806,6345.641874072547,80.32458068446262,6,78.91071428571429,26.006493506493506,356.8657171039205,59.47761951732008,85,0.07058823529411765
507,2020 and 2021,QN12,4,79,597.0,20.299266512501806,6345.641874072547,80.32458068446262,8,69.375,28.25615741829297,450.5185160808832,56.3148145101104,87,0.09195402298850575
508,2019 and 2020,QN15,4,124,180.7,5.805,6816.075694250624,54.9683523729889,16,180.7,10.495626822157435,1195.627377224119,74.72671107650744,140,0.11428571428571428
509,2019 and 2020,QN15,4,124,180.7,5.805,6816.075694250624,54.9683523729889,19,180.7,13.24457787379703,1041.9354720380359,54.83870905463347,143,0.13286713286713286
510,2020 and 2021,QN15,4,173,180.7,5.805,10316.09266629053,59.63059344676606,16,180.7,10.495626822157435,1195.627377224119,74.72671107650744,189,0.08465608465608465
511,2020 and 2021,QN15,4,173,180.7,5.805,10316.09266629053,59.63059344676606,19,180.7,13.24457787379703,1041.9354720380359,54.83870905463347,192,0.09895833333333333
512,2019 and 2020,QN17,4,568,428.05555555555554,20.597014925373134,72156.19926750615,127.03556209067983,46,343.5,35.93301649928264,5121.526054113947,111.33752291552058,614,0.0749185667752443
513,2019 and 2020,QN17,4,568,428.05555555555554,20.597014925373134,72156.19926750615,127.03556209067983,44,413.68695652173915,35.93301649928264,5844.412505369795,132.82755694022262,612,0.0718954248366013
514,2020 and 2021,QN17,4,545,428.05555555555554,26.4,66760.20430436922,122.49578771443895,46,343.5,35.93301649928264,5121.526054113947,111.33752291552058,591,0.077834179357022
515,2020 and 2021,QN17,4,545,428.05555555555554,26.4,66760.20430436922,122.49578771443895,44,413.68695652173915,35.93301649928264,5844.412505369795,132.82755694022262,589,0.07470288624787776
516,2019 and 2020,QN18,4,212,489.0625,30.49126637554585,24575.69422964622,115.92308598889726,12,148.08,37.75360685302074,925.0471709980212,77.0872642498351,224,0.05357142857142857
517,2019 and 2020,QN18,4,212,489.0625,30.49126637554585,24575.69422964622,115.92308598889726,23,212.23895926052722,25.313140514689138,2305.121362627864,100.22266794034192,235,0.09787234042553192
518,2020 and 2021,QN18,4,213,458.81632653061223,25.7439446366782,24061.019533947805,112.96253302322913,12,148.08,37.75360685302074,925.0471709980212,77.0872642498351,225,0.05333333333333334
519,2020 and 2021,QN18,4,213,458.81632653061223,25.7439446366782,24061.019533947805,112.96253302322913,23,212.23895926052722,25.313140514689138,2305.121362627864,100.22266794034192,236,0.09745762711864407
520,2019 and 2020,QN19,4,145,433.59205776173286,18.85,10080.0611471463,69.51766308376759,15,124.93833631374484,16.65204678362573,935.926376735825,62.395091782388334,160,0.09375
521,2019 and 2020,QN19,4,145,433.59205776173286,18.85,10080.0611471463,69.51766308376759,25,108.82352941176471,16.635,1362.717191139057,54.508687645562276,170,0.14705882352941177
522,2020 and 2021,QN19,4,150,433.59205776173286,20.054545454545455,11001.048983533343,73.34032655688895,15,124.93833631374484,16.65204678362573,935.926376735825,62.395091782388334,165,0.09090909090909091
523,2020 and 2021,QN19,4,150,433.59205776173286,20.054545454545455,11001.048983533343,73.34032655688895,25,108.82352941176471,16.635,1362.717191139057,54.508687645562276,175,0.14285714285714285
524,2019 and 2020,QN20,4,523,461.25,16.990384615384617,40312.98407186143,77.08027547201038,62,170.03669724770643,18.90909090909091,4107.249342255314,66.24595713315023,585,0.10598290598290598
525,2019 and 2020,QN20,4,523,461.25,16.990384615384617,40312.98407186143,77.08027547201038,61,190.71428571428572,19.152173913043477,4689.8067516401325,76.88207789573988,584,0.10445205479452055
526,2020 and 2021,QN20,4,525,461.25,16.990384615384617,41402.045775884406,78.86103957311316,62,170.03669724770643,18.90909090909091,4107.249342255314,66.24595713315023,587,0.10562180579216354
527,2020 and 2021,QN20,4,525,461.25,16.990384615384617,41402.045775884406,78.86103957311316,61,190.71428571428572,19.152173913043477,4689.8067516401325,76.88207789573988,586,0.10409556313993173
528,2019 and 2020,QN21,4,189,540.4761904761905,19.240837696335078,18437.918585128416,97.55512478903924,19,144.65769230769232,25.0,1685.3098249639575,88.70051710336618,208,0.09134615384615384
529,2019 and 2020,QN21,4,189,540.4761904761905,19.240837696335078,18437.918585128416,97.55512478903924,19,127.71428571428571,23.976923076923075,1588.3435738809449,83.59703020426025,208,0.09134615384615384
530,2020 and 2021,QN21,4,170,540.4761904761905,31.557377049180328,17395.213199656428,102.32478352739075,19,144.65769230769232,25.0,1685.3098249639575,88.70051710336618,189,0.10052910052910052
531,2020 and 2021,QN21,4,170,540.4761904761905,31.557377049180328,17395.213199656428,102.32478352739075,19,127.71428571428571,23.976923076923075,1588.3435738809449,83.59703020426025,189,0.10052910052910052
532,2019 and 2020,QN22,4,909,576.4921875,26.628359953252826,122995.20530160716,135.30825665743362,86,255.94615384615383,26.621900826446282,8877.092057775995,103.2220006718139,995,0.0864321608040201
533,2019 and 2020,QN22,4,909,576.4921875,26.628359953252826,122995.20530160716,135.30825665743362,114,292.5681818181818,26.621900826446282,11507.509785597722,100.94306829471685,1023,0.11143695014662756
534,2020 and 2021,QN22,4,853,576.4921875,26.628359953252826,117685.36596468935,137.966431377127,86,255.94615384615383,26.621900826446282,8877.092057775995,103.2220006718139,939,0.09158679446219382
535,2020 and 2021,QN22,4,853,576.4921875,26.628359953252826,117685.36596468935,137.966431377127,114,292.5681818181818,26.621900826446282,11507.509785597722,100.94306829471685,967,0.11789038262668046
536,2019 and 2020,QN23,4,209,444.5667613636364,27.0,15848.196324654018,75.82869054858382,19,187.785,52.53285088554561,1428.7846915953228,75.19919429449067,228,0.08333333333333333
537,2019 and 2020,QN23,4,209,444.5667613636364,27.0,15848.196324654018,75.82869054858382,18,187.785,23.924794359576968,1286.2358426484745,71.45754681380414,227,0.07929515418502203
538,2020 and 2021,QN23,4,185,444.5667613636364,21.285714285714285,13749.18835444009,74.31993705102751,19,187.785,52.53285088554561,1428.7846915953228,75.19919429449067,204,0.09313725490196079
539,2020 and 2021,QN23,4,185,444.5667613636364,21.285714285714285,13749.18835444009,74.31993705102751,18,187.785,23.924794359576968,1286.2358426484745,71.45754681380414,203,0.08866995073891626
540,2019 and 2020,QN25,4,176,386.1734693877551,28.598246764365634,15117.136139096547,85.89281897213947,22,168.0,34.10966000261115,1559.2901127625807,70.87682330739004,198,0.1111111111111111
541,2019 and 2020,QN25,4,176,386.1734693877551,28.598246764365634,15117.136139096547,85.89281897213947,23,142.19072164948454,34.10966000261115,1713.528357020023,74.50123291391404,199,0.11557788944723618
542,2020 and 2021,QN25,4,188,386.1734693877551,28.598246764365634,15966.73993295589,84.92946772848877,22,168.0,34.10966000261115,1559.2901127625807,70.87682330739004,210,0.10476190476190476
543,2020 and 2021,QN25,4,188,386.1734693877551,28.598246764365634,15966.73993295589,84.92946772848877,23,142.19072164948454,34.10966000261115,1713.528357020023,74.50123291391404,211,0.10900473933649289
544,2019 and 2020,QN26,4,360,413.8858350951374,27.324324324324323,45183.36732674455,125.50935368540152,39,413.8858350951374,43.527272727272724,4526.017133594708,116.05172137422328,399,0.09774436090225563
545,2019 and 2020,QN26,4,360,413.8858350951374,27.324324324324323,45183.36732674455,125.50935368540152,29,334.9663784822286,20.852459016393443,2716.9911389944036,93.68934962049667,389,0.07455012853470437
546,2020 and 2021,QN26,4,401,413.8858350951374,25.82608695652174,47732.094154719336,119.0326537524173,39,413.8858350951374,43.527272727272724,4526.017133594708,116.05172137422328,440,0.08863636363636364
547,2020 and 2021,QN26,4,401,413.8858350951374,25.82608695652174,47732.094154719336,119.0326537524173,29,334.9663784822286,20.852459016393443,2716.9911389944036,93.68934962049667,430,0.06744186046511629
548,2019 and 2020,QN27,4,50,493.5245901639344,31.764705882352942,3944.608587601828,78.89217175203656,10,96.70487106017193,37.0,569.5618348193226,56.95618348193226,60,0.16666666666666666
549,2019 and 2020,QN27,4,50,493.5245901639344,31.764705882352942,3944.608587601828,78.89217175203656,8,102.59672812256557,37.0,443.22796974943185,55.40349621867898,58,0.13793103448275862
550,2020 and 2021,QN27,4,81,493.5245901639344,31.764705882352942,6787.849506586707,83.80061119242849,10,96.70487106017193,37.0,569.5618348193226,56.95618348193226,91,0.10989010989010989
551,2020 and 2021,QN27,4,81,493.5245901639344,31.764705882352942,6787.849506586707,83.80061119242849,8,102.59672812256557,37.0,443.22796974943185,55.40349621867898,89,0.0898876404494382
552,2019 and 2020,QN28,4,836,595.125,11.082107261509256,107582.15577229892,128.6867892013145,55,344.8723404255319,28.97578643772218,6223.029333130576,113.14598787510137,891,0.06172839506172839
553,2019 and 2020,QN28,4,836,595.125,11.082107261509256,107582.15577229892,128.6867892013145,66,344.8723404255319,31.60211267605634,8601.69925251262,130.32877655322153,902,0.07317073170731707
554,2020 and 2021,QN28,4,853,595.125,18.221674876847292,106768.94777584242,125.16875471962769,55,344.8723404255319,28.97578643772218,6223.029333130576,113.14598787510137,908,0.0605726872246696
555,2020 and 2021,QN28,4,853,595.125,18.221674876847292,106768.94777584242,125.16875471962769,66,344.8723404255319,31.60211267605634,8601.69925251262,130.32877655322153,919,0.07181719260065289
556,2019 and 2020,QN29,4,495,500.51020408163265,18.199357860319893,62935.82469341277,127.14308018871266,57,284.0654259623165,23.20909090909091,5433.06569941177,95.31694209494333,552,0.10326086956521739
557,2019 and 2020,QN29,4,495,500.51020408163265,18.199357860319893,62935.82469341277,127.14308018871266,39,284.0654259623165,24.345047923322685,4060.2023587369413,104.1077527881267,534,0.07303370786516854
558,2020 and 2021,QN29,4,497,500.51020408163265,18.199357860319893,63591.01561492467,127.9497296074943,57,284.0654259623165,23.20909090909091,5433.06569941177,95.31694209494333,554,0.10288808664259928
559,2020 and 2021,QN29,4,497,500.51020408163265,18.199357860319893,63591.01561492467,127.9497296074943,39,284.0654259623165,24.345047923322685,4060.2023587369413,104.1077527881267,536,0.07276119402985075
560,2019 and 2020,QN30,4,219,560.6237491661108,17.708049113233287,16579.954736758074,75.70755587560764,23,129.33962264150944,17.814258911819888,1576.0562953331316,68.52418675361442,242,0.09504132231404959
561,2019 and 2020,QN30,4,219,560.6237491661108,17.708049113233287,16579.954736758074,75.70755587560764,20,129.33962264150944,21.4,1278.3943236216544,63.91971618108272,239,0.08368200836820083
562,2020 and 2021,QN30,4,216,560.6237491661108,17.708049113233287,16805.47519598277,77.80312590732764,23,129.33962264150944,17.814258911819888,1576.0562953331316,68.52418675361442,239,0.09623430962343096
563,2020 and 2021,QN30,4,216,560.6237491661108,17.708049113233287,16805.47519598277,77.80312590732764,20,129.33962264150944,21.4,1278.3943236216544,63.91971618108272,236,0.0847457627118644
564,2019 and 2020,QN31,4,828,426.42857142857144,6.305599346883621,72251.67891308566,87.26048177908896,96,489.375,6.305599346883621,7268.7059916583785,75.71568741310811,924,0.1038961038961039
565,2019 and 2020,QN31,4,828,426.42857142857144,6.305599346883621,72251.67891308566,87.26048177908896,120,489.375,16.89695896073221,9613.621423436776,80.11351186197314,948,0.12658227848101267
566,2020 and 2021,QN31,4,843,349.2194152710758,21.39439655172414,73762.52056212546,87.5000243916079,96,489.375,6.305599346883621,7268.7059916583785,75.71568741310811,939,0.10223642172523961
567,2020 and 2021,QN31,4,843,349.2194152710758,21.39439655172414,73762.52056212546,87.5000243916079,120,489.375,16.89695896073221,9613.621423436776,80.11351186197314,963,0.12461059190031153
568,2019 and 2020,QN33,4,78,234.24173715880352,29.625,4997.9232548306445,64.07593916449544,4,46.51442307692308,29.625,135.3894230769231,33.847355769230774,82,0.04878048780487805
569,2019 and 2020,QN33,4,78,234.24173715880352,29.625,4997.9232548306445,64.07593916449544,4,60.3,15.054878048780488,150.28323375347847,37.57080843836962,82,0.04878048780487805
570,2020 and 2021,QN33,4,59,234.24173715880352,41.62467915201065,4451.627004714628,75.45130516465471,4,46.51442307692308,29.625,135.3894230769231,33.847355769230774,63,0.06349206349206349
571,2020 and 2021,QN33,4,59,234.24173715880352,41.62467915201065,4451.627004714628,75.45130516465471,4,60.3,15.054878048780488,150.28323375347847,37.57080843836962,63,0.06349206349206349
572,2019 and 2020,QN34,4,226,419.4120100083403,17.045454545454547,18126.20186521688,80.2044330319331,27,139.28571428571428,17.013232514177695,1652.4813343684832,61.203012384017896,253,0.1067193675889328
573,2019 and 2020,QN34,4,226,419.4120100083403,17.045454545454547,18126.20186521688,80.2044330319331,24,186.54545454545453,18.71311475409836,1534.0815463752515,63.92006443230215,250,0.096
574,2020 and 2021,QN34,4,233,419.4120100083403,20.0,17980.224067357176,77.16834363672608,27,139.28571428571428,17.013232514177695,1652.4813343684832,61.203012384017896,260,0.10384615384615385
575,2020 and 2021,QN34,4,233,419.4120100083403,20.0,17980.224067357176,77.16834363672608,24,186.54545454545453,18.71311475409836,1534.0815463752515,63.92006443230215,257,0.0933852140077821
576,2019 and 2020,QN35,4,176,598.1142857142858,22.3875,17818.59332084336,101.24200750479181,14,164.21455050973123,17.876588021778584,1177.8909276237328,84.13506625883805,190,0.07368421052631578
577,2019 and 2020,QN35,4,176,598.1142857142858,22.3875,17818.59332084336,101.24200750479181,15,104.16009463722398,17.876588021778584,953.705229099844,63.580348606656266,191,0.07853403141361257
578,2020 and 2021,QN35,4,173,598.1142857142858,18.313588850174217,17125.05402715522,98.9887516020533,14,164.21455050973123,17.876588021778584,1177.8909276237328,84.13506625883805,187,0.0748663101604278
579,2020 and 2021,QN35,4,173,598.1142857142858,18.313588850174217,17125.05402715522,98.9887516020533,15,104.16009463722398,17.876588021778584,953.705229099844,63.580348606656266,188,0.0797872340425532
580,2019 and 2020,QN37,4,153,589.9090909090909,51.47727272727273,18544.99606750426,121.20912462421086,13,182.94127659574468,51.47727272727273,1319.4413906218165,101.49549158629358,166,0.0783132530120482
581,2019 and 2020,QN37,4,153,589.9090909090909,51.47727272727273,18544.99606750426,121.20912462421086,12,218.53271283876265,25.066760365425157,1074.6640258624213,89.5553354885351,165,0.07272727272727272
582,2020 and 2021,QN37,4,165,589.9090909090909,48.69642857142857,19613.951371291252,118.87243255328032,13,182.94127659574468,51.47727272727273,1319.4413906218165,101.49549158629358,178,0.07303370786516854
583,2020 and 2021,QN37,4,165,589.9090909090909,48.69642857142857,19613.951371291252,118.87243255328032,12,218.53271283876265,25.066760365425157,1074.6640258624213,89.5553354885351,177,0.06779661016949153
584,2019 and 2020,QN38,4,157,325.5,27.688172043010752,14230.113100435305,90.63766306009748,16,174.5826923076923,63.432073544433095,1478.7792590943948,92.42370369339967,173,0.09248554913294797
585,2019 and 2020,QN38,4,157,325.5,27.688172043010752,14230.113100435305,90.63766306009748,23,368.65384615384613,41.218195836545874,2334.7863022657734,101.51244792459885,180,0.12777777777777777
586,2020 and 2021,QN38,4,127,325.5,27.688172043010752,11082.23768679304,87.26171406923653,16,174.5826923076923,63.432073544433095,1478.7792590943948,92.42370369339967,143,0.11188811188811189
587,2020 and 2021,QN38,4,127,325.5,27.688172043010752,11082.23768679304,87.26171406923653,23,368.65384615384613,41.218195836545874,2334.7863022657734,101.51244792459885,150,0.15333333333333332
588,2019 and 2020,QN41,4,167,366.6796875,40.35696821515892,24533.074414010815,146.90463720964559,5,263.43088857545837,129.5916392490807,1146.9500133246256,229.39000266492513,172,0.029069767441860465
589,2019 and 2020,QN41,4,167,366.6796875,40.35696821515892,24533.074414010815,146.90463720964559,13,263.43088857545837,83.45930232558139,2264.250032200674,174.17307940005185,180,0.07222222222222222
590,2020 and 2021,QN41,4,181,366.6796875,44.5582784184514,25376.202657600756,140.2000146828771,5,263.43088857545837,129.5916392490807,1146.9500133246256,229.39000266492513,186,0.026881720430107527
591,2020 and 2021,QN41,4,181,366.6796875,44.5582784184514,25376.202657600756,140.2000146828771,13,263.43088857545837,83.45930232558139,2264.250032200674,174.17307940005185,194,0.06701030927835051
592,2019 and 2020,QN42,4,105,347.77200656096227,59.95945945945946,12776.995398042687,121.6856704575494,12,155.16988130563797,120.75235109717869,1630.3734569231906,135.86445474359923,117,0.10256410256410256
593,2019 and 2020,QN42,4,105,347.77200656096227,59.95945945945946,12776.995398042687,121.6856704575494,18,347.77200656096227,106.31591671451451,2813.2492450281534,156.2916247237863,123,0.14634146341463414
